,userid,sex,date,pay_mode,name,type,price,rating
536,39762c03-9e79-4d79-bb33-939458c9efb4,F,2020-11-24 16:40:32,CREDIT,Pescado en salsa de Camarones ,platos-fuertes,$ 51.500,3.3
537,62e181d1-a440-43da-bb2d-899600508e20,M,2021-11-17 20:10:12,CREDIT,Trucha en salsa de Camarones ,platos-fuertes,$ 51.500,4.4
538,9f853db1-5d54-42a2-afb3-a312d8f37caa,M,2021-10-31 02:33:05,PSE,Medallones de Solomito ,platos-fuertes,$ 50.500,4.2
539,822eda9e-e6fb-4f80-81ba-2797b638ad0c,M,2021-10-26 21:24:59,PSE,Pollo en salsa de Queso Papialpa ,platos-fuertes,$ 44.500,4.5
540,fbcbb4ee-7121-4acc-b92b-63ca71d0971d,F,2021-03-23 12:45:44,PSE,Posta Negra Cartagenera ,platos-fuertes,$ 47.000,4.8
541,62f73d91-4ef6-480f-85f4-34a477f49a96,M,2020-12-23 21:55:05,PSE,Cazuela de Mariscos ,platos-fuertes,$ 59.900,3.2
542,1eb873de-2cc2-4572-a9d9-32891beea058,F,2021-03-24 22:38:05,CREDIT,Ensalada Hatoviejo ,ensaladas,$ 29.900,3.2
543,3cd92f76-8748-42ef-8dc7-7c08fd39d64e,M,2021-09-26 12:38:48,PSE,Nuggets de Pollo ,menu-infantil,$ 22.000,3.3
544,74eb5b65-a72a-4610-a057-24a8b3ac255f,M,2020-12-03 14:57:24,CREDIT,Deditos de Pescado ,menu-infantil,$ 19.000,3.9
545,ed2e459d-e33f-4abe-b450-a2790d2cea0b,F,2021-09-12 12:10:26,CREDIT,Julianas de Solomito ,menu-infantil,$ 21.000,4.3
546,7d4cbac9-8b58-4057-998d-5af30f11454b,F,2021-07-21 04:37:52,CREDIT,"Sodas Saborizadas, Jugos, Limonadas, gaseosas",bebidas,,4.2
547,4f560c9f-899f-408b-bcda-4d67b0c62aa5,F,2020-12-15 04:40:46,PSE,Aperitivos y Cocteles,bebidas,,3.0
548,95a4e082-4da4-4b4d-9eb2-12af30943890,M,2021-07-17 10:01:26,PSE,Vinos,bebidas,,4.6
549,96ef6cf6-33eb-43a2-b7bc-38357dc46c27,F,2021-10-03 05:24:42,CREDIT,Cervezas y Licores,bebidas,,3.7
550,24cf9ffd-4a90-4bbf-b823-a1400d785182,M,2021-10-02 23:39:57,CREDIT,"Café, Té, Aromáticas y bebidas calientes",bebidas,,4.4
551,e3c2dd82-0808-41b9-b099-f4963a44d783,M,2021-01-31 20:49:06,PSE,Flan de Leche ,postres,$ 13.200,4.4
552,bcef2e98-ea2f-41fc-b3d2-daa0f86ffdea,M,2021-03-25 19:55:16,PSE,Postre Típico ,postres,$ 12.000,4.3
553,6080ba43-6ab7-4301-bec4-f28634d50df2,F,2020-12-12 15:42:46,CREDIT,Postre de Milo ,postres,$ 13.800,3.0
554,a1485637-5505-42ab-a08e-8d18a81e1b2d,F,2021-08-10 21:31:34,PSE,Brownie con Helado ,postres,$ 13.900,4.2
555,a0403f98-c2a4-4bfe-9993-f713961aa294,F,2021-09-02 11:42:52,PSE,Postre de Natas ,postres,$ 14.600,3.5
556,f83d5de7-30c2-45b0-97bf-f5fb0641c21d,M,2021-02-15 07:30:52,PSE,Mazamorra ,postres,$ 11.500,3.4
557,854f134e-c4d6-43a9-a843-9a741ee79ee8,F,2021-05-28 20:33:22,CREDIT,Calentado con Chicharrón ,desayunos,$ 19.700,4.6
558,e43632ba-1ed5-4311-b206-ea8b412881d4,F,2021-07-30 14:01:30,PSE,Calentado con Carne desmechada ,desayunos,$ 19.700,3.2
559,40c52268-7e46-4940-a5e0-281b4388c51e,M,2021-11-20 02:48:47,PSE,Calentado con Solomito ,desayunos,$ 24.800,4.5
560,833591de-c838-4af2-8af3-b6512c4e408c,M,2021-08-14 00:16:34,PSE,Calentado con Chorizo ,desayunos,$ 19.700,4.3
561,e83d7c06-483a-448b-a172-27a1d5ff01ae,M,2021-09-30 12:02:09,CREDIT,Calentado con Pollo ,desayunos,$ 19.700,4.2
562,df106953-82b2-4816-8e5d-625c622b1f53,F,2021-01-18 23:28:54,CREDIT,Calentado con Huevos con Aliños ,desayunos,$ 16.500,3.5
563,c016f7a3-21e4-43d6-b001-b22a468beb71,F,2021-10-17 20:41:13,CREDIT,Bistec a Caballo ,desayunos,$ 29.900,3.8
564,a057b54f-7f9f-469b-b455-7cdf7438f887,F,2021-03-03 19:36:30,CREDIT,Chorizo con Arepa ,desayunos,$ 12.500,3.0
565,4ffa80d6-65c2-487a-821b-04533e034a16,F,2021-05-08 08:38:45,CREDIT,Huevos Especiales con Arepa ,desayunos,$ 19.900,4.6
566,5917f26d-a09a-430c-b0dd-0a80e05cba9a,F,2021-10-03 16:21:55,CREDIT,Huevos al gusto con Arepa con queso ,desayunos,$ 15.000,4.2
567,0c0e5760-db7b-497d-a909-c911e1b540ae,F,2020-12-21 01:13:10,PSE,Empanaditas Antioqueñas ,entradas,$ 14.000,4.7
568,aa64323f-027b-4023-ad57-a590a670da6c,M,2021-08-05 11:52:31,PSE,Chicharrón ,entradas,$ 22.600,4.9
569,629f521f-9bea-44a1-be0a-6dd9a4c12cf0,F,2020-12-22 16:32:52,PSE,Entrada Típica ,entradas,$ 29.900,4.3
570,c5c3295a-f2fa-4072-a152-5e3eb66a15be,M,2021-07-27 05:14:01,CREDIT,Plancha de Queso Papialpa ,entradas,$ 24.200,3.5
571,5a598011-d4c1-473c-b2c8-21c7883dc8f0,F,2021-10-05 01:58:36,PSE,Crema de Maíz ,entradas,$ 14.500,3.8
572,50ea5610-ad70-4eb1-a4fa-14bb31a85f53,F,2021-03-08 22:38:03,PSE,Sopa Campesina ,entradas,$ 14.000,4.0
573,452ab7d9-e126-482f-a851-1cf7b7a46c0c,F,2020-12-30 12:50:06,PSE,Sopa De Guineo ,entradas,$ 14.000,3.9
574,fe7aaecd-8587-479b-b2d3-155d3e10ed1b,M,2021-04-28 21:05:45,CREDIT,Coctel Mixto de Camarones ,entradas,$ 35.700,4.0
575,78a09e82-eeac-44a3-b029-259dc7440971,M,2021-09-14 09:00:58,PSE,Bandeja Paisa ,platos-fuertes,$ 38.300,4.3
576,1cf54ad4-e000-4fd0-a8b8-9f0d1e305489,F,2021-03-24 01:25:39,CREDIT,Cazuela Típica ,platos-fuertes,$ 37.800,4.2
577,21268870-a50d-4349-9008-e0e58a2b12b6,M,2021-07-31 01:53:17,CREDIT,Mondongo ,platos-fuertes,$ 35.000,3.5
578,2b219ae2-e1a5-4abf-aa64-1228423cb746,M,2021-09-10 17:14:32,CREDIT,Ajiaco ,platos-fuertes,$ 35.500,3.5
579,2d4cc594-4066-4491-a83f-149b0f50a2e6,F,2021-04-02 16:25:00,PSE,Sopa de Cura en Vereda ,platos-fuertes,$ 25.900,3.5
580,3766f01f-cd2b-408d-aa53-80981ad28424,F,2020-12-19 02:52:58,PSE,Fríjoles con Chicharrón ,platos-fuertes,$ 36.800,3.3
581,19f36160-7bc9-4d19-841c-44eb99fed9d3,M,2021-09-05 06:20:49,PSE,Posta en Salsa Criolla ,platos-fuertes,$ 42.500,4.8
582,6393e933-21c0-408b-be21-4773dab65a65,F,2021-07-12 01:29:35,CREDIT,Lengua en Salsa de Carne y Vino ,platos-fuertes,$ 41.500,4.6
583,d4d69236-2204-48cf-9cb9-50ee8ec30997,F,2021-01-19 23:36:07,CREDIT,Lengua en Salsa Criolla ,platos-fuertes,$ 41.500,4.9
584,a61c1a32-8e7c-4928-bd6e-34957c14e661,M,2020-12-21 09:25:20,PSE,Hígado Encebollado ,platos-fuertes,$ 37.000,3.8
585,12c88f2b-56a0-4c09-bb75-35991554cd37,M,2021-03-20 23:28:08,PSE,Sobrebarriga a la Criolla ,platos-fuertes,$ 42.500,4.8
586,f4315489-74ec-481d-88c7-9fb3be785e7c,M,2021-05-11 20:18:29,PSE,Sancocho Antioqueño ,platos-fuertes,$ 44.600 (findes y festivos),5.0
587,3ae5dd81-37ca-4092-b87b-57e5a5b457f8,F,2021-02-18 12:10:04,CREDIT,Frijoles Verdes ,platos-fuertes,$ 38.000 (Findes y festivos),4.0
588,de46945d-3dc0-43ff-b932-acf0ad99b16e,F,2020-12-13 03:42:03,PSE,Churrasco ,platos-fuertes,$ 46.800,3.4
589,2b464e3c-74d0-4934-8ad3-68b1ebbdf9e4,M,2021-09-05 03:11:47,PSE,Solomito ,platos-fuertes,$ 48.400,4.1
590,54121ac8-50c7-444c-8838-eb13fcbfa83f,F,2021-10-09 00:50:58,CREDIT,Punta de Anca ,platos-fuertes,$ 48.900,4.6
591,db77e713-f750-46b3-8f73-31b879343898,M,2021-11-12 05:40:18,PSE,Solomito Sterling ,platos-fuertes,$ 50.500,4.7
592,372b5440-b206-4604-a926-003b79f13458,F,2021-01-26 17:13:13,PSE,Pollo ,platos-fuertes,$ 36.500,4.9
593,a3d4deaa-9369-40c4-8eb9-0d087fb55f37,M,2021-08-27 06:23:04,PSE,Pescado ,platos-fuertes,$ 35.000,4.1
594,634faf0c-bc6b-4235-b304-6c6230c9b7f6,M,2021-06-30 01:45:33,PSE,Trucha ,platos-fuertes,$ 37.000,3.7
595,75e22d91-0a55-4eef-8503-a3d338e4e4ad,F,2021-01-23 06:04:20,CREDIT,Salmón ,platos-fuertes,$ 54.500,4.5
596,97bf54e4-4844-495b-8515-fed67bf0e2c5,F,2021-01-14 12:40:04,PSE,Langostinos ,platos-fuertes,$ 67.600,3.5
597,0c1b0497-59a8-4045-9d1a-a0928f895583,M,2020-12-28 04:30:56,PSE,Mixta con Langostinos ,platos-fuertes,$ 59.500,4.3
598,b4b5b63c-0ae0-4b6d-a7ef-bec642ad6741,F,2021-05-26 10:09:58,CREDIT,Cañón de Cerdo ,platos-fuertes,$ 41.500,4.4
599,23bd26c7-bf34-41b5-9236-53a7fd81532c,F,2021-10-29 18:33:57,CREDIT,Pescado en salsa de Camarones ,platos-fuertes,$ 51.500,3.3
600,76b58c20-9153-488f-aaae-26d754a15859,F,2021-05-04 12:59:30,PSE,Trucha en salsa de Camarones ,platos-fuertes,$ 51.500,4.4
601,6a9d9dcb-9837-450a-b5b5-733c488a0fa1,F,2021-03-01 08:32:48,CREDIT,Medallones de Solomito ,platos-fuertes,$ 50.500,4.2
602,e6f8c78d-a83a-4bc2-9d9e-e9d7b83bbdc5,F,2021-10-07 13:48:11,CREDIT,Pollo en salsa de Queso Papialpa ,platos-fuertes,$ 44.500,4.5
603,dbd19525-0b40-4425-85b5-9cd738f5dda8,F,2021-07-30 03:33:08,CREDIT,Posta Negra Cartagenera ,platos-fuertes,$ 47.000,4.8
604,9ac222cb-51d0-4579-9e59-bfeb40bff7e6,F,2021-01-10 15:59:27,CREDIT,Cazuela de Mariscos ,platos-fuertes,$ 59.900,3.2
605,f6a99b50-5b02-4a66-b137-c54baeac0cb4,M,2021-03-06 13:30:09,PSE,Ensalada Hatoviejo ,ensaladas,$ 29.900,3.2
606,170b495d-6f86-42a0-9dbd-0841fe77b1ae,F,2021-04-20 23:49:55,PSE,Nuggets de Pollo ,menu-infantil,$ 22.000,3.3
607,ca049d3e-b6cd-4135-b537-9e6108776cf5,F,2021-05-29 17:47:59,PSE,Deditos de Pescado ,menu-infantil,$ 19.000,3.9
608,de6c23e5-15b7-4c68-b1a9-4d6b77d51546,M,2020-12-05 10:50:06,CREDIT,Julianas de Solomito ,menu-infantil,$ 21.000,4.3
609,5c7db879-1fbc-4473-901d-be42af3ef176,F,2020-12-11 19:00:17,PSE,"Sodas Saborizadas, Jugos, Limonadas, gaseosas",bebidas,,4.2
610,6d8239c9-bbb8-41b8-b3d8-0a21203720a1,F,2021-01-11 06:11:50,PSE,Aperitivos y Cocteles,bebidas,,3.0
611,dad3f3ff-c65f-4e28-af85-7b94c41bea57,F,2021-05-22 04:04:13,CREDIT,Vinos,bebidas,,4.6
612,9cde5418-73e1-4146-82a2-a8f2a5a5d727,F,2021-05-10 08:50:00,CREDIT,Cervezas y Licores,bebidas,,3.7
613,a70b938a-f20f-41ec-b3c9-df486a920305,M,2021-11-19 19:28:20,PSE,"Café, Té, Aromáticas y bebidas calientes",bebidas,,4.4
614,f2759d52-923d-4f7c-9053-92b71eecc56c,F,2021-06-01 22:10:37,CREDIT,Flan de Leche ,postres,$ 13.200,4.4
615,7fcc6cfe-8d9a-4bbc-8a7a-2992f745bd3b,F,2021-08-09 00:57:57,CREDIT,Postre Típico ,postres,$ 12.000,4.3
616,a7c01ae3-7f1d-41e6-8d25-3eee7dd9be23,M,2021-10-01 21:54:46,PSE,Postre de Milo ,postres,$ 13.800,3.0
617,6b2d8555-79f0-408f-bb36-7d100c53ab66,M,2021-07-31 03:41:31,CREDIT,Brownie con Helado ,postres,$ 13.900,4.2
618,36f1b23b-8371-4e2a-93b4-589ca2191202,M,2020-12-23 22:00:17,CREDIT,Postre de Natas ,postres,$ 14.600,3.5
619,71830d73-3238-4fff-826b-dfece5a897da,M,2021-09-11 00:13:52,CREDIT,Mazamorra ,postres,$ 11.500,3.4
620,9c181288-237e-4247-9fcb-1aff489dccc7,F,2021-10-14 11:55:52,CREDIT,Calentado con Chicharrón ,desayunos,$ 19.700,4.6
621,74712d8d-4956-4452-b9f9-09ce721bf159,F,2021-08-30 23:17:38,PSE,Calentado con Carne desmechada ,desayunos,$ 19.700,3.2
622,64121ebe-0ade-4bcb-a5ab-5ba404a2216d,F,2021-04-30 12:39:03,CREDIT,Calentado con Solomito ,desayunos,$ 24.800,4.5
623,53a83190-2e8d-4b2d-992d-8ecf4bf05d84,M,2020-12-28 18:38:03,PSE,Calentado con Chorizo ,desayunos,$ 19.700,4.3
624,c12c805b-8d2a-4e11-8fd9-719476864921,M,2021-03-18 18:51:12,CREDIT,Calentado con Pollo ,desayunos,$ 19.700,4.2
625,89614a5e-9b7b-446b-a3db-6bf7ce83b43a,M,2021-11-10 05:35:06,PSE,Calentado con Huevos con Aliños ,desayunos,$ 16.500,3.5
626,b07205b1-60e3-4587-b996-5e92ec5bbf22,F,2021-01-01 05:30:09,CREDIT,Bistec a Caballo ,desayunos,$ 29.900,3.8
627,b5e1bd2a-cb18-4f75-b4e2-a4cbbd349cb7,F,2021-07-21 12:57:32,CREDIT,Chorizo con Arepa ,desayunos,$ 12.500,3.0
628,7cc31015-8935-4850-bc5c-84bb057cd81b,F,2021-02-13 06:55:39,CREDIT,Huevos Especiales con Arepa ,desayunos,$ 19.900,4.6
629,84a7ab05-effa-4efd-a09b-e85fa8035762,M,2020-12-23 14:19:47,CREDIT,Huevos al gusto con Arepa con queso ,desayunos,$ 15.000,4.2
630,6c9f8a14-c77a-4d98-bfb0-20b1865bf1a4,M,2021-06-01 10:51:40,PSE,Empanaditas Antioqueñas ,entradas,$ 14.000,4.7
631,fd20f61a-8f7f-4c17-bf59-2ef4cfb71bbb,F,2021-02-19 04:39:19,PSE,Chicharrón ,entradas,$ 22.600,4.9
632,8a5de78a-fd37-4d2d-b233-3971012bc039,F,2021-05-27 03:41:56,PSE,Entrada Típica ,entradas,$ 29.900,4.3
633,0d7c1a55-5705-400f-9ac5-686aa6be51ef,F,2021-06-27 18:49:23,PSE,Plancha de Queso Papialpa ,entradas,$ 24.200,3.5
634,97e12142-aa06-4dae-8150-7f9f9eaf019d,F,2021-11-17 10:49:48,PSE,Crema de Maíz ,entradas,$ 14.500,3.8
635,d315096e-c62e-49cc-874a-b85bbef2234c,F,2021-05-26 08:51:16,CREDIT,Sopa Campesina ,entradas,$ 14.000,4.0
636,324fbf58-75f0-402c-824b-3f1642a22d50,F,2021-10-02 05:48:43,CREDIT,Sopa De Guineo ,entradas,$ 14.000,3.9
637,fbb23144-b445-4cfe-892e-0d046d9b8b24,M,2020-12-03 17:18:54,PSE,Coctel Mixto de Camarones ,entradas,$ 35.700,4.0
638,856cbb59-6038-4f4f-88cd-f5d3cfe71c2e,M,2021-02-24 12:27:25,PSE,Bandeja Paisa ,platos-fuertes,$ 38.300,4.3
639,43f45cd6-9adc-4f72-9f1f-c83e2f6cc09f,M,2020-12-28 07:44:50,CREDIT,Cazuela Típica ,platos-fuertes,$ 37.800,4.2
640,95f108dd-9a27-4e09-a6bf-0aea84a62c1e,M,2021-01-13 01:58:24,CREDIT,Mondongo ,platos-fuertes,$ 35.000,3.5
641,94c192ab-231e-4611-a364-9b2e591cf185,F,2021-09-19 07:08:14,PSE,Ajiaco ,platos-fuertes,$ 35.500,3.5
642,4987c023-4108-4584-8a06-0fd6c518adf7,M,2021-09-26 09:52:32,CREDIT,Sopa de Cura en Vereda ,platos-fuertes,$ 25.900,3.5
643,2e689058-ecf7-487f-990b-3dd19deb546e,M,2021-06-02 21:56:03,PSE,Fríjoles con Chicharrón ,platos-fuertes,$ 36.800,3.3
644,0b86274c-f5de-4b82-a268-7d22882db952,F,2020-12-05 18:24:03,PSE,Posta en Salsa Criolla ,platos-fuertes,$ 42.500,4.8
645,92396ff1-049e-4f0b-ba45-a21e44f64dc7,F,2021-02-18 12:11:09,PSE,Lengua en Salsa de Carne y Vino ,platos-fuertes,$ 41.500,4.6
646,71892544-f4e8-4bc5-bef6-7f361f66fb25,F,2021-03-02 09:57:37,CREDIT,Lengua en Salsa Criolla ,platos-fuertes,$ 41.500,4.9
647,8b0afbf2-4476-4eb4-bff0-57d166199323,F,2021-01-15 05:25:34,CREDIT,Hígado Encebollado ,platos-fuertes,$ 37.000,3.8
648,608ef17d-5bae-4a27-aea6-7961703b8e5f,F,2021-05-03 09:55:27,CREDIT,Sobrebarriga a la Criolla ,platos-fuertes,$ 42.500,4.8
649,16c971ca-ae69-4084-86c5-22678ad280ff,M,2021-03-06 09:39:14,PSE,Sancocho Antioqueño ,platos-fuertes,$ 44.600 (findes y festivos),5.0
650,c261e967-e7c4-41e5-9e6b-335b2bdcd124,F,2021-11-17 17:19:49,PSE,Frijoles Verdes ,platos-fuertes,$ 38.000 (Findes y festivos),4.0
651,c4eec842-552f-4cb7-84d4-c8b0c095dbb3,F,2021-03-08 11:29:51,CREDIT,Churrasco ,platos-fuertes,$ 46.800,3.4
652,956b74de-e0ed-4f67-b89d-f9f6a4ad1c55,F,2021-09-23 14:04:44,PSE,Solomito ,platos-fuertes,$ 48.400,4.1
653,b6e0f5e2-f862-4b4c-b65a-42002142c81f,M,2021-10-15 08:40:57,PSE,Punta de Anca ,platos-fuertes,$ 48.900,4.6
654,4365e94b-dafe-4d43-9342-b3ab231c048c,M,2020-12-08 20:19:53,CREDIT,Solomito Sterling ,platos-fuertes,$ 50.500,4.7
655,70d113a6-ca44-4175-97b3-702176db281d,F,2021-03-07 16:00:45,CREDIT,Pollo ,platos-fuertes,$ 36.500,4.9
656,468b6080-5e4f-4207-9130-100e77fa18a9,F,2021-07-06 21:04:11,PSE,Pescado ,platos-fuertes,$ 35.000,4.1
657,9ad937e6-1c83-4c4f-b927-042ff21d987e,F,2021-05-21 13:44:39,CREDIT,Trucha ,platos-fuertes,$ 37.000,3.7
658,40415d3b-1a01-4d84-81ef-8bfe01d2445e,M,2020-12-13 01:44:40,CREDIT,Salmón ,platos-fuertes,$ 54.500,4.5
659,1a425827-d0c3-4545-aedf-61e0e6b74e1c,M,2021-09-02 03:33:39,PSE,Langostinos ,platos-fuertes,$ 67.600,3.5
660,1ff0edc3-1c61-4676-9f43-4139bfa087f7,F,2021-06-07 19:10:40,CREDIT,Mixta con Langostinos ,platos-fuertes,$ 59.500,4.3
661,fc7c4e9d-16da-4e92-bcca-e9e839aa151f,M,2021-03-20 19:21:32,PSE,Cañón de Cerdo ,platos-fuertes,$ 41.500,4.4
662,8c70919c-b1ac-4633-95b0-2b9b07067350,M,2020-12-19 13:40:45,PSE,Pescado en salsa de Camarones ,platos-fuertes,$ 51.500,3.3
663,d7db31eb-ca83-4185-b42d-e2a602aa390f,F,2021-02-18 20:37:53,CREDIT,Trucha en salsa de Camarones ,platos-fuertes,$ 51.500,4.4
664,0e7d7dfa-e617-43b4-9a1a-3e08b76776fd,F,2021-08-24 03:14:35,PSE,Medallones de Solomito ,platos-fuertes,$ 50.500,4.2
665,626e2d93-9051-408d-8268-5bccca3fb359,F,2021-05-07 02:11:50,CREDIT,Pollo en salsa de Queso Papialpa ,platos-fuertes,$ 44.500,4.5
666,ba4c9e7a-146c-4d07-9861-1929cf7f812e,M,2021-05-30 07:06:17,PSE,Posta Negra Cartagenera ,platos-fuertes,$ 47.000,4.8
667,a9a0abb5-aaa4-4974-82d4-50a0d7446555,M,2021-05-11 01:05:44,CREDIT,Cazuela de Mariscos ,platos-fuertes,$ 59.900,3.2
668,0c6c7a2e-b5d9-45bd-9b1e-f41ce21fe89c,F,2021-05-19 23:23:00,PSE,Ensalada Hatoviejo ,ensaladas,$ 29.900,3.2
669,3bc8687a-1968-489f-9bd2-16e620ca52db,M,2021-01-30 03:28:49,CREDIT,Nuggets de Pollo ,menu-infantil,$ 22.000,3.3
670,6a3b87b9-f141-40d0-8579-7f80bf601b4a,M,2021-06-09 03:38:52,CREDIT,Deditos de Pescado ,menu-infantil,$ 19.000,3.9
671,7ad6e339-1f50-4d74-8b4d-0ae0ccf45437,F,2021-08-22 11:18:31,PSE,Julianas de Solomito ,menu-infantil,$ 21.000,4.3
672,0ca1bbe0-58a3-4314-abd3-28d78660b173,M,2021-02-27 08:12:59,CREDIT,"Sodas Saborizadas, Jugos, Limonadas, gaseosas",bebidas,,4.2
673,fa957e5f-b59f-4b21-a8d5-240fec869a5b,M,2021-06-04 09:37:47,PSE,Aperitivos y Cocteles,bebidas,,3.0
674,6a2bfdbd-af34-4b8e-9020-5089ce1533ed,M,2021-02-02 18:09:40,PSE,Vinos,bebidas,,4.6
675,741d66a0-7d03-4716-93d8-e03a0a162c34,M,2021-06-29 19:05:19,PSE,Cervezas y Licores,bebidas,,3.7
676,16c04b76-bf83-4096-ba32-11a1ce119bab,F,2021-02-23 17:39:26,CREDIT,"Café, Té, Aromáticas y bebidas calientes",bebidas,,4.4
677,1c75f9ab-b36b-4704-b33e-7c0ce8dcad0c,M,2021-01-05 11:01:44,PSE,Flan de Leche ,postres,$ 13.200,4.4
678,0650ed8f-2342-4da7-b166-d09c4ad8c35f,F,2021-07-01 02:08:08,CREDIT,Postre Típico ,postres,$ 12.000,4.3
679,2dbda8a4-fec7-44c0-8b40-961cc99bcde2,F,2021-10-17 19:06:11,CREDIT,Postre de Milo ,postres,$ 13.800,3.0
680,199dc7b9-0fb5-4e40-a64e-33b55e411938,F,2020-12-25 11:14:07,PSE,Brownie con Helado ,postres,$ 13.900,4.2
681,1e99d13f-a71b-4914-bd50-8a51f8263fdf,M,2021-07-03 18:12:53,PSE,Postre de Natas ,postres,$ 14.600,3.5
682,57e49395-8e63-4e9e-842a-c1cda341afa6,M,2021-10-16 23:57:59,PSE,Mazamorra ,postres,$ 11.500,3.4
683,e2efe8f9-cba7-476e-bea6-8481fd7bc7f0,M,2021-03-04 09:46:54,PSE,Calentado con Chicharrón ,desayunos,$ 19.700,4.6
684,5135d0ac-a86c-485f-8cf4-8b53ef08a7ab,F,2021-01-19 11:03:19,CREDIT,Calentado con Carne desmechada ,desayunos,$ 19.700,3.2
685,3cf30787-4c57-498a-b840-4f7ac35702d3,F,2020-12-12 06:42:49,PSE,Calentado con Solomito ,desayunos,$ 24.800,4.5
686,662e3dd4-2f29-4a9a-a9c2-9be1beac5bd5,M,2021-08-31 08:21:25,PSE,Calentado con Chorizo ,desayunos,$ 19.700,4.3
687,5a510e2e-0143-4ebe-befd-a5237ff1cb93,F,2021-07-25 18:38:18,CREDIT,Calentado con Pollo ,desayunos,$ 19.700,4.2
688,f08de875-6b3a-46ff-a1bf-239ac1d9035b,M,2021-10-09 09:09:17,PSE,Calentado con Huevos con Aliños ,desayunos,$ 16.500,3.5
689,589d7e33-2e45-4ab7-ad1c-91e65c17af91,M,2021-02-11 02:33:09,PSE,Bistec a Caballo ,desayunos,$ 29.900,3.8
690,2b6da475-bf9a-4bc6-a769-ad1e2aab7514,M,2021-06-28 12:32:02,PSE,Chorizo con Arepa ,desayunos,$ 12.500,3.0
691,5d40e99c-b738-4f84-8df8-7543cd15351e,F,2020-11-30 02:44:56,PSE,Huevos Especiales con Arepa ,desayunos,$ 19.900,4.6
692,6c617327-0fe8-47c1-b25e-50dfb453e5a4,M,2021-01-07 11:46:20,PSE,Huevos al gusto con Arepa con queso ,desayunos,$ 15.000,4.2
693,d4786cc6-b0bc-4fe4-a0ce-ec56ef12acb0,M,2020-11-29 11:18:43,PSE,Empanaditas Antioqueñas ,entradas,$ 14.000,4.7
694,617e504e-8529-4a14-889b-f0e6bc9f7a87,M,2021-10-12 06:06:14,CREDIT,Chicharrón ,entradas,$ 22.600,4.9
695,20ccdf02-69dd-42ee-82f7-c2f8013225a0,M,2021-02-25 05:46:37,PSE,Entrada Típica ,entradas,$ 29.900,4.3
696,694a5b88-e114-45a5-bd17-4e26b046a9ed,M,2021-04-03 01:39:37,PSE,Plancha de Queso Papialpa ,entradas,$ 24.200,3.5
697,57bc58f3-ecd0-408e-bb48-ef8b564aff2f,M,2021-06-15 16:11:16,PSE,Crema de Maíz ,entradas,$ 14.500,3.8
698,d116ad5e-d736-4aeb-9d65-da4d2205aa4e,M,2021-08-09 08:40:21,PSE,Sopa Campesina ,entradas,$ 14.000,4.0
699,961cae2a-ac97-4155-9bcd-c869124c0996,M,2021-04-07 17:57:44,PSE,Sopa De Guineo ,entradas,$ 14.000,3.9
700,7af271ae-0738-41a4-8956-ece22e209606,M,2020-11-23 23:29:12,CREDIT,Coctel Mixto de Camarones ,entradas,$ 35.700,4.0
701,f75861fb-2fe9-4afc-a205-eac8ae79ec26,F,2020-12-29 20:03:37,CREDIT,Bandeja Paisa ,platos-fuertes,$ 38.300,4.3
702,4b3de38c-5f89-4f1a-98ea-b427c8f4a9ee,M,2021-08-23 12:22:28,CREDIT,Cazuela Típica ,platos-fuertes,$ 37.800,4.2
703,c82880bd-5bd9-49a8-9628-6a830c1019f0,M,2021-05-12 01:12:50,CREDIT,Mondongo ,platos-fuertes,$ 35.000,3.5
704,5c8ccf1b-22a9-4c3a-9492-e2d90f0767b6,F,2021-06-25 03:38:57,CREDIT,Ajiaco ,platos-fuertes,$ 35.500,3.5
705,2a7c0fc3-ae76-4dd3-83d5-4bee88cfb685,F,2021-10-24 00:11:07,CREDIT,Sopa de Cura en Vereda ,platos-fuertes,$ 25.900,3.5
706,09daa6d1-ae13-4135-a8df-bee73e1d842d,M,2021-01-07 10:43:42,PSE,Fríjoles con Chicharrón ,platos-fuertes,$ 36.800,3.3
707,fef399d8-5a85-4836-9f65-07c388d2892b,F,2021-04-05 08:06:31,PSE,Posta en Salsa Criolla ,platos-fuertes,$ 42.500,4.8
708,72f90839-2e75-4705-abd1-9265bab290bf,M,2021-04-30 00:30:05,CREDIT,Lengua en Salsa de Carne y Vino ,platos-fuertes,$ 41.500,4.6
709,99c77f38-db96-40ab-9068-9f097f5cb6cd,M,2021-10-16 10:22:47,CREDIT,Lengua en Salsa Criolla ,platos-fuertes,$ 41.500,4.9
710,36ad5236-a092-4244-9ffc-af1904882d40,M,2020-12-14 18:18:24,CREDIT,Hígado Encebollado ,platos-fuertes,$ 37.000,3.8
711,1233fef1-de23-47b7-bfbf-7a82db3e3bf6,M,2021-09-12 19:48:07,CREDIT,Sobrebarriga a la Criolla ,platos-fuertes,$ 42.500,4.8
712,02ada1c4-55e3-4e04-83be-83e57e00b46a,M,2021-05-31 19:33:11,CREDIT,Sancocho Antioqueño ,platos-fuertes,$ 44.600 (findes y festivos),5.0
713,c59b07a2-9e2e-4aaf-9239-0b509a5a984a,F,2021-11-09 05:53:54,CREDIT,Frijoles Verdes ,platos-fuertes,$ 38.000 (Findes y festivos),4.0
